Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand
Pune,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,2.25,13,Maruti
Kolkata,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.9,14,Hyundai
Coimbatore,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,28.63,11,Jaguar
Delhi,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,7.25,12,Skoda
Pune,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.0,19,Maruti
Mumbai,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.5,14,Volkswagen
Hyderabad,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,5.0,14,Honda
Ahmedabad,47001,CNG,Manual,First,20.0,1196.0,63.0,5.0,3.72,10,Maruti
Chennai,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.45,11,Maruti
Kolkata,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5,12,Maruti
Coimbatore,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.36,7,Hyundai
Bangalore,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.5,9,Hyundai
Mumbai,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0,12,Nissan
Coimbatore,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.08,8,Hyundai
Chennai,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0,12,Volkswagen
Kochi,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,20.25,10,Toyota
Chennai,67000,Petrol,Manual,Third,0.0,999.0,,5.0,1.2,23,Hyundai
Pune,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.0,7,Toyota
Pune,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,17.5,10,Mercedes-Benz
Pune,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.1,12,Hyundai
Bangalore,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,7.5,13,Hyundai
Kochi,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,24.77,10,Mini
Bangalore,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.65,10,Renault
Chennai,9000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.5,6,Ford
Delhi,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.5,11,Toyota
Delhi,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,13.0,7,Mahindra
Kolkata,41100,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,26.5,13,BMW
Ahmedabad,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.4,21,Maruti
Kochi,38424,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.51,8,Honda
Delhi,50000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.3,11,Maruti
Mumbai,19000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.95,10,Honda
Kochi,58734,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.91,10,Maruti
Coimbatore,65257,Diesel,Manual,First,19.01,1461.0,108.45,5.0,9.75,9,Renault
Jaipur,130000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,4.0,15,Maruti
Hyderabad,79000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,14,Maruti
Chennai,78000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.75,12,Mahindra
Kochi,49133,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.51,10,Honda
Coimbatore,22769,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,49.22,9,Mercedes-Benz
Coimbatore,54448,Diesel,Manual,First,21.02,1248.0,88.8,5.0,3.7,11,Tata
Hyderabad,158793,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.99,11,Toyota
Delhi,62088,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.15,10,Maruti
Kolkata,14800,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.4,13,Hyundai
Kolkata,26000,Petrol,Manual,First,17.3,1497.0,117.3,7.0,4.25,10,Honda
Mumbai,32005,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.25,8,Honda
Jaipur,35000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.7,8,Honda
Pune,52000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,39.75,10,Land
Mumbai,11000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8.5,8,Honda
Jaipur,62000,Petrol,Automatic,First,9.5,2997.0,231.1,5.0,7.0,17,Mercedes-Benz
Chennai,65134,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,0.8,23,Ford
Delhi,71000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,15.25,12,Toyota
Hyderabad,51366,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.25,17,Maruti
Kolkata,46300,Diesel,Manual,First,14.07,1948.0,83.1,7.0,4.85,9,Tata
Coimbatore,60908,Petrol,Automatic,Second,15.6,1497.0,116.3,5.0,6.42,13,Honda
Chennai,93450,Diesel,Manual,Second,23.19,1461.0,63.12,5.0,2.5,13,Nissan
Hyderabad,104000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5.75,14,Hyundai
Pune,52000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.5,22,Maruti
Coimbatore,42999,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.52,10,Mahindra
Delhi,90000,Diesel,Manual,First,21.5,1248.0,88.8,5.0,4.5,11,Maruti
Bangalore,72000,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,4.75,12,Hyundai
Coimbatore,54321,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.54,6,Hyundai
Kochi,59630,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,23.41,10,Mercedes-Benz
Hyderabad,116000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,19.25,12,Toyota
Ahmedabad,34000,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,20.0,10,Volvo
Delhi,70000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,13.0,14,Mercedes-Benz
Chennai,80000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,3.99,15,Honda
Pune,110000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.65,10,Honda
Ahmedabad,56454,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.65,12,Maruti
Kolkata,60000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.15,12,Maruti
Delhi,56000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,8.25,12,Toyota
Bangalore,63000,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,65.0,13,Land
Chennai,63000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.5,13,Maruti
Kolkata,15050,Diesel,Manual,First,16.3,1956.0,170.0,5.0,17.5,8,Jeep
Mumbai,29401,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.31,9,Maruti
Kochi,25238,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.2,9,Honda
Chennai,79000,Diesel,Manual,First,23.59,1364.0,,5.0,4.67,14,Toyota
Kochi,58752,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.32,14,Volkswagen
Delhi,62000,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.75,14,Honda
Bangalore,132000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,4.7,12,Toyota
Chennai,51000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.5,9,Hyundai
Hyderabad,185200,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7.25,16,Toyota
Coimbatore,61717,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.94,9,Maruti
Kolkata,8896,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.34,7,Ford
Delhi,17000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.9,9,Maruti
Mumbai,31378,Petrol,Manual,First,18.2,1199.0,88.7,5.0,5.9,9,Honda
Pune,114000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,6.75,12,Hyundai
Ahmedabad,81000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.1,11,Honda
Mumbai,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,27.0,8,Audi
Mumbai,35000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,4.5,11,Skoda
Kolkata,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.5,12,Audi
Jaipur,75074,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25,11,Maruti
Kolkata,80000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,1.2,13,Tata
Jaipur,147350,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,4.95,19,Toyota
Hyderabad,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,7.5,12,Renault
Kolkata,7501,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,48.0,10,Mercedes-Benz
Delhi,58000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.45,10,Honda
Coimbatore,29277,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,59.65,7,Mercedes-Benz
Kochi,57034,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.38,10,Maruti
Kochi,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,9,Maruti
Bangalore,35268,Petrol,Manual,Second,0.0,1086.0,62.0,5.0,1.88,17,Hyundai
Mumbai,81000,Diesel,Automatic,Second,18.48,,,,10.5,17,BMW
Coimbatore,34630,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.29,7,Maruti
Hyderabad,45122,Diesel,Manual,First,23.5,1498.0,88.7,5.0,6.0,13,Ford
Chennai,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,6.7,14,Mahindra
Jaipur,63000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5,16,Maruti
Kochi,32298,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,23.8,9,Mini
Kochi,63288,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.77,11,Mahindra
Coimbatore,43337,Petrol,Manual,First,17.92,1086.0,62.1,5.0,3.32,13,Hyundai
Kochi,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.94,10,Maruti
Delhi,34000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,11.0,12,Mercedes-Benz
Hyderabad,48000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.4,9,Renault
Kochi,56263,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.17,12,Maruti
Hyderabad,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,1.25,20,Maruti
Mumbai,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.45,9,Hyundai
Jaipur,79000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,2.59,13,Tata
Pune,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,12.01,10,Mahindra
Delhi,72425,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.45,15,Maruti
Bangalore,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,29.0,10,Audi
Hyderabad,83000,Diesel,Manual,Second,17.8,1399.0,,5.0,2.4,17,Ford
Hyderabad,107000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,11.99,15,Mercedes-Benz
Delhi,51000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.9,10,Honda
Pune,140000,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,6.25,15,Toyota
Pune,48000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,1.8,14,Chevrolet
Delhi,62000,CNG,Manual,First,26.6,998.0,58.16,5.0,2.8,12,Maruti
Mumbai,31000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,4.9,10,Honda
Jaipur,75055,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2.25,15,Nissan
Coimbatore,51210,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,8.89,8,Maruti
Mumbai,87000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,15.0,13,Toyota
Kolkata,17000,Diesel,Manual,First,26.1,1498.0,99.0,5.0,5.65,7,Ford
Jaipur,57000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7.0,11,Maruti
Hyderabad,9370,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.95,9,Maruti
Chennai,53226,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.3,12,Honda
Hyderabad,120000,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,3.5,15,Hyundai
Jaipur,75055,Petrol,Manual,First,12.8,1493.0,100.0,5.0,2.3,18,Honda
Coimbatore,37247,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.69,8,Hyundai
Delhi,64000,Diesel,Manual,First,23.59,1364.0,67.06,5.0,3.1,12,Toyota
Mumbai,12000,Petrol,Manual,First,13.44,2359.0,198.25,5.0,12.75,11,Hyundai
Pune,40158,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.75,8,Hyundai
Chennai,11000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.75,8,Honda
Chennai,70010,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.25,11,Volkswagen
Mumbai,82000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,8.75,10,Mahindra
Kochi,57259,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.87,8,Mahindra
Bangalore,84000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,6.5,15,Honda
Pune,168000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,4.5,13,Maruti
Hyderabad,73670,Diesel,Manual,First,12.83,2696.0,162.0,7.0,12.5,13,Mahindra
Delhi,89540,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,16.8,11,Toyota
Hyderabad,85423,Diesel,Manual,First,20.77,1248.0,88.8,7.0,8.75,9,Maruti
Pune,48823,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,8.5,12,Hyundai
Kolkata,35082,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.21,14,Hyundai
Jaipur,126000,Petrol,Manual,First,16.8,796.0,34.2,5.0,1.6,13,Maruti
Delhi,19000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,6.25,9,Honda
Mumbai,69000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,2.25,18,Honda
Kochi,29836,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,25.75,6,Mercedes-Benz
Ahmedabad,48002,Petrol,Manual,Second,13.14,1798.0,157.8,5.0,6.75,15,Skoda
Ahmedabad,52324,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.25,10,Maruti
Delhi,65000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.1,12,Ford
Mumbai,66000,Diesel,Automatic,Second,8.7,2987.0,224.34,5.0,10.75,16,Mercedes-Benz
Hyderabad,75700,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.7,9,Hyundai
Bangalore,43000,Diesel,Manual,First,20.5,1598.0,105.0,5.0,5.95,12,Volkswagen
Kochi,42706,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.4,13,Chevrolet
Mumbai,35000,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3.49,12,Mahindra
Hyderabad,54348,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,4.0,14,Hyundai
Delhi,84000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,3.85,12,Toyota
Mumbai,63298,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,3.95,15,Toyota
Jaipur,75049,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,3.0,12,Hyundai
Kochi,24237,Petrol,Manual,First,18.16,1196.0,86.8,5.0,6.7,7,Ford
Coimbatore,22767,Petrol,Manual,First,18.5,1197.0,85.8,5.0,6.14,9,Maruti
Bangalore,58000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,4.4,13,Hyundai
Pune,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.25,8,Maruti
Kochi,50161,Petrol,Automatic,First,8.77,4395.0,402.0,5.0,25.93,15,BMW
Kolkata,45000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.0,9,Maruti
Coimbatore,68319,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,25.12,8,Toyota
Kochi,30711,Petrol,Manual,First,20.3,998.0,68.05,5.0,4.45,8,Hyundai
Kolkata,38277,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.4,14,Hyundai
Pune,115000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,4.33,13,Volkswagen
Coimbatore,46849,Petrol,Automatic,First,18.5,1197.0,83.14,5.0,6.93,8,Maruti
Ahmedabad,64000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,4.25,11,Hyundai
Pune,130923,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,12.5,15,Mercedes-Benz
Chennai,15000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.9,10,Hyundai
Mumbai,32720,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.5,11,Hyundai
Jaipur,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.0,9,Renault
Chennai,59800,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,5.8,10,Hyundai
Pune,54211,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.33,14,Volkswagen
Kochi,62242,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,6.62,10,Chevrolet
Mumbai,54000,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,5.75,10,Nissan
Hyderabad,65000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.2,13,Hyundai
Chennai,55000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.5,10,Maruti
Pune,71000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.0,15,Maruti
Chennai,70000,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.0,13,Hyundai
Mumbai,53000,Petrol,Automatic,First,12.3,1781.0,163.2,5.0,9.5,14,Audi
Mumbai,43000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,17.5,12,BMW
Mumbai,54000,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,6.11,10,Skoda
Ahmedabad,51000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,11,Hyundai
Hyderabad,78000,Diesel,Manual,Second,10.5,2835.0,107.2,6.0,6.2,18,Mitsubishi
Mumbai,25000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.15,11,Honda
Pune,12600,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.4,13,Maruti
Pune,80000,Diesel,Manual,Fourth & Above,17.8,1248.0,75.0,5.0,2.15,16,Maruti
Kolkata,21000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75,9,Hyundai
Mumbai,32000,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.15,14,Ford
Bangalore,50000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.75,10,Hyundai
Mumbai,47500,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.45,15,Maruti
Mumbai,7500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.15,8,Honda
Jaipur,68163,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,8.9,9,Renault
Ahmedabad,61000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.35,11,Honda
Jaipur,100000,Diesel,Manual,Second,12.99,2494.0,100.6,7.0,12.0,10,Toyota
Mumbai,61500,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,8.5,16,BMW
Kochi,42883,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4.27,8,Hyundai
Jaipur,97000,Diesel,Manual,Second,20.45,1461.0,83.8,5.0,4.25,13,Renault
Bangalore,39525,Petrol,Automatic,First,11.3,2360.0,170.0,5.0,9.25,15,Mitsubishi
Kochi,35384,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.61,8,Maruti
Hyderabad,46000,Diesel,Automatic,First,11.8,2987.0,261.0,7.0,28.0,15,Mercedes-Benz
Coimbatore,32189,Diesel,Manual,First,23.0,1498.0,98.96,5.0,9.25,7,Ford
Chennai,27000,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,8.6,9,Hyundai
Coimbatore,22734,Petrol,Manual,First,16.47,1198.0,74.0,5.0,7.53,7,Volkswagen
Mumbai,58002,Diesel,Manual,First,19.64,1461.0,108.45,5.0,5.75,11,Renault
Chennai,31500,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.15,13,Honda
Coimbatore,30933,Petrol,Manual,First,18.16,1196.0,86.8,5.0,5.84,8,Ford
Kolkata,27090,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,16.5,13,Audi
Mumbai,29500,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,43.0,10,BMW
Pune,45000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.55,12,Hyundai
Hyderabad,11691,Petrol,Manual,First,18.6,1197.0,81.83,5.0,8.9,7,Hyundai
Hyderabad,121000,Diesel,Manual,Second,16.4,1896.0,90.0,5.0,2.5,19,Skoda
Hyderabad,118077,Diesel,Manual,First,16.2,1493.0,110.0,5.0,3.85,15,Hyundai
Chennai,36300,Petrol,Automatic,Third,17.1,1591.0,121.4,5.0,7.5,13,Hyundai
Mumbai,90000,Petrol,Manual,Second,15.3,1341.0,61.0,5.0,1.8,20,Hyundai
Chennai,78000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.25,15,Ford
Mumbai,42000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,24.25,10,Audi
Mumbai,27000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.35,10,Volkswagen
Kolkata,22000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,11.5,13,BMW
Kolkata,49000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,4.75,11,Honda
Hyderabad,42600,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.99,13,Hyundai
Coimbatore,12794,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,9.15,7,Honda
Jaipur,125000,Petrol,Manual,Fourth & Above,16.1,,,,2.35,19,Maruti
Hyderabad,88046,Petrol,Automatic,First,10.1,2354.0,152.0,5.0,13.99,11,Honda
Bangalore,8000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,19.75,11,Mercedes-Benz
Coimbatore,82739,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,16.77,7,Mahindra
Bangalore,193000,Diesel,Manual,Third,13.6,2523.0,63.0,7.0,2.5,19,Mahindra
Mumbai,7000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,3.65,12,Renault
Ahmedabad,60000,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,23.5,13,Land
Pune,38000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.11,8,Maruti
Kochi,56344,Petrol,Manual,First,17.6,1496.0,88.73,5.0,4.57,12,Toyota
Mumbai,17858,Petrol,Manual,First,17.0,1197.0,80.0,5.0,5.32,11,Hyundai
Hyderabad,53000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.2,13,Hyundai
Kochi,67906,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.63,9,Maruti
Hyderabad,19000,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.0,10,Hyundai
Mumbai,67000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,9.25,15,BMW
Delhi,80000,Diesel,Manual,First,23.57,1396.0,70.0,5.0,1.2,14,Tata
Delhi,61000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.15,10,Maruti
Pune,39000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.05,15,Volkswagen
Ahmedabad,59000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,11.5,11,Toyota
Hyderabad,80931,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2.3,17,Hyundai
Kolkata,34000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.95,9,Maruti
Hyderabad,130000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.75,12,Renault
Coimbatore,52380,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.15,7,Maruti
Kolkata,44000,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2.65,14,Nissan
Hyderabad,84000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.8,10,Ford
Kochi,41697,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,16.68,8,Honda
Pune,163000,Diesel,Manual,First,19.01,1461.0,108.5,5.0,5.0,11,Nissan
Chennai,42000,Petrol,Manual,Second,17.71,1197.0,78.9,5.0,3.75,14,Toyota
Jaipur,129000,Diesel,Manual,Third,21.27,1396.0,88.76,5.0,4.11,12,Hyundai
Chennai,32200,Petrol,Manual,Second,18.16,1196.0,86.8,5.0,4.25,10,Ford
Mumbai,129000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,3.45,21,Mitsubishi
Bangalore,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,22.5,11,Audi
Delhi,150000,Petrol,Manual,First,12.4,1998.0,132.0,8.0,4.5,19,Toyota
Jaipur,140000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,0.9,18,Chevrolet
Hyderabad,63181,Petrol,Manual,First,15.3,1341.0,83.0,5.0,1.85,19,Hyundai
Kolkata,39575,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.25,12,Honda
Pune,63600,Diesel,Manual,Second,17.8,1248.0,,5.0,3.1,15,Maruti
Coimbatore,70374,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.34,11,Ford
Kolkata,26256,Diesel,Manual,First,20.14,1498.0,88.5,5.0,4.25,10,Volkswagen
Delhi,13460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,6.45,9,Hyundai
Chennai,122000,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,10.75,14,Toyota
Kolkata,58589,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,27.75,10,Mercedes-Benz
Jaipur,115000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,0.99,20,Maruti
Pune,75000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,24.0,9,Ford
Jaipur,30292,Petrol,Manual,First,18.6,1197.0,81.86,5.0,6.1,9,Hyundai
Ahmedabad,32248,Petrol,Manual,First,17.5,1199.0,88.7,5.0,8.25,8,Honda
Bangalore,74000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,4.65,12,Volkswagen
Mumbai,56100,Petrol,Manual,First,13.7,1997.0,153.86,5.0,9.75,11,Honda
Bangalore,61325,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.4,11,Hyundai
Kolkata,33000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,3.99,11,Maruti
Coimbatore,18090,Diesel,Automatic,First,16.2,2993.0,258.0,5.0,45.73,9,BMW
Kochi,71390,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.27,11,Ford
Mumbai,41000,CNG,Manual,First,26.2,998.0,58.2,5.0,3.5,11,Maruti
Ahmedabad,67000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,7.25,9,Honda
Chennai,99000,Diesel,Manual,Second,17.0,1405.0,70.0,5.0,1.6,17,Tata
Pune,142000,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,6.0,11,Renault
Chennai,26966,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.0,15,Hyundai
